Epc,reflist_run_id,slice_id_IN,in_IN,out_IN,order_IN,slice_id_OUT,in_OUT,out_OUT,order_OUT,refListId_actual,Q refListId_actual,pred_ana_bool,Nombre de lectures
epc_99,8_13,down_1,-72.0,-110.0,7,down_0,-110.0,-60.0,6,0,16,False,36
epc_94,0_7,up_2,-50.0,-65.0,2,up_1,-60.0,-40.0,1,0,16,True,34
epc_94,0_8,mid_0,-42.0,-62.0,3,up_0,-68.0,-36.0,0,0,16,True,34
epc_94,0_9,up_2,-42.0,-63.0,2,up_1,-61.0,-39.0,1,0,16,True,34
epc_95,0_10,mid_0,-59.0,-110.0,3,up_2,-69.0,-63.0,2,0,16,True,28
epc_95,0_12,up_2,-60.0,-110.0,2,up_1,-110.0,-60.0,1,0,16,True,28
epc_95,0_13,up_2,-61.0,-110.0,2,up_0,-110.0,-63.0,0,0,16,True,28
epc_95,0_14,mid_0,-52.0,-110.0,3,up_1,-70.0,-63.0,1,0,16,True,28
epc_95,0_15,up_2,-57.0,-70.0,2,up_0,-110.0,-58.0,0,0,16,True,28
epc_95,0_17,up_2,-57.0,-110.0,2,up_1,-110.0,-59.0,1,0,16,True,28
epc_95,0_19,mid_0,-59.0,-110.0,3,up_2,-110.0,-63.0,2,0,16,True,28
epc_95,0_2,mid_0,-61.0,-110.0,3,up_1,-110.0,-62.0,1,0,16,True,28
epc_95,0_20,up_2,-61.0,-110.0,2,up_1,-110.0,-65.0,1,0,16,True,28
epc_95,0_22,mid_0,-55.0,-64.0,3,up_1,-110.0,-58.0,1,0,16,True,28
epc_94,0_6,up_2,-49.0,-56.0,2,up_1,-110.0,-37.0,1,0,16,True,34
epc_95,0_24,up_2,-70.0,-110.0,2,up_0,-110.0,-64.0,0,0,16,True,28
epc_95,0_26,mid_0,-55.0,-64.0,3,up_2,-110.0,-67.0,2,0,16,True,28
epc_95,0_27,mid_0,-58.0,-110.0,3,up_1,-70.0,-59.0,1,0,16,True,28
epc_95,0_28,up_2,-66.0,-110.0,2,up_0,-110.0,-63.0,0,0,16,True,28
epc_95,0_29,mid_0,-56.0,-66.0,3,up_1,-110.0,-59.0,1,0,16,True,28
epc_95,0_3,mid_0,-55.0,-110.0,3,up_0,-110.0,-64.0,0,0,16,True,28
epc_95,0_33,up_2,-57.0,-110.0,2,up_1,-110.0,-60.0,1,0,16,True,28
epc_95,0_34,mid_0,-53.0,-64.0,3,up_2,-110.0,-64.0,2,0,16,True,28
epc_95,0_35,up_2,-54.0,-110.0,2,up_1,-110.0,-60.0,1,0,16,True,28
epc_95,0_36,mid_0,-54.0,-68.0,3,up_2,-110.0,-63.0,2,0,16,True,28
epc_95,0_37,mid_0,-53.0,-110.0,3,up_1,-110.0,-61.0,1,0,16,True,28
epc_95,0_38,up_2,-57.0,-110.0,2,up_1,-110.0,-59.0,1,0,16,True,28
epc_95,0_39,mid_0,-56.0,-65.0,3,up_0,-110.0,-62.0,0,0,16,True,28
epc_95,0_4,up_2,-54.0,-110.0,2,up_1,-110.0,-60.0,1,0,16,True,28
epc_95,0_25,up_1,-69.0,-110.0,1,up_0,-110.0,-64.0,0,0,16,True,28
epc_94,0_5,up_2,-49.0,-55.0,2,up_0,-110.0,-39.0,0,0,16,True,34
epc_94,0_4,up_2,-49.0,-110.0,2,up_1,-65.0,-39.0,1,0,16,True,34
epc_94,0_39,mid_0,-41.0,-59.0,3,up_2,-54.0,-45.0,2,0,16,True,34
epc_93,0_8,mid_0,-49.0,-64.0,3,up_0,-69.0,-50.0,0,0,16,True,34
epc_93,0_9,up_2,-49.0,-61.0,2,up_1,-67.0,-54.0,1,0,16,True,34
epc_94,0_10,mid_0,-42.0,-61.0,3,up_2,-54.0,-39.0,2,0,16,True,34
epc_94,0_11,up_2,-45.0,-59.0,2,up_1,-63.0,-37.0,1,0,16,True,34
epc_94,0_12,up_2,-43.0,-57.0,2,up_1,-61.0,-40.0,1,0,16,True,34
epc_94,0_13,up_2,-47.0,-62.0,2,up_0,-66.0,-39.0,0,0,16,True,34
epc_94,0_14,mid_0,-41.0,-65.0,3,up_1,-54.0,-42.0,1,0,16,True,34
epc_94,0_15,mid_0,-40.0,-59.0,3,up_2,-53.0,-51.0,2,0,16,True,34
epc_94,0_17,up_2,-42.0,-63.0,2,up_1,-59.0,-39.0,1,0,16,True,34
epc_94,0_19,mid_0,-41.0,-60.0,3,up_2,-56.0,-39.0,2,0,16,True,34
epc_94,0_2,mid_0,-43.0,-61.0,3,up_1,-57.0,-40.0,1,0,16,True,34
epc_94,0_20,up_2,-42.0,-59.0,2,up_1,-63.0,-39.0,1,0,16,True,34
epc_94,0_21,up_2,-51.0,-110.0,2,up_1,-65.0,-40.0,1,0,16,True,34
epc_94,0_22,mid_0,-43.0,-61.0,3,up_1,-52.0,-39.0,1,0,16,True,34
epc_94,0_24,up_2,-47.0,-49.0,2,up_0,-68.0,-39.0,0,0,16,True,34
epc_94,0_25,mid_0,-42.0,-60.0,3,up_1,-56.0,-41.0,1,0,16,True,34
epc_94,0_26,up_2,-51.0,-56.0,2,up_0,-66.0,-39.0,0,0,16,True,34
epc_94,0_27,mid_0,-43.0,-65.0,3,up_1,-57.0,-39.0,1,0,16,True,34
epc_94,0_28,mid_0,-39.0,-60.0,3,up_2,-55.0,-46.0,2,0,16,True,34
epc_94,0_29,mid_0,-42.0,-60.0,3,up_1,-60.0,-39.0,1,0,16,True,34
epc_94,0_3,mid_0,-41.0,-62.0,3,up_2,-55.0,-51.0,2,0,16,True,34
epc_94,0_30,mid_0,-37.0,-61.0,3,up_1,-53.0,-45.0,1,0,16,True,34
epc_94,0_31,mid_0,-43.0,-63.0,3,up_1,-61.0,-41.0,1,0,16,True,34
epc_94,0_33,up_2,-41.0,-110.0,2,up_1,-56.0,-39.0,1,0,16,True,34
epc_94,0_34,up_2,-48.0,-63.0,2,up_0,-68.0,-40.0,0,0,16,True,34
epc_94,0_35,up_2,-49.0,-58.0,2,up_1,-64.0,-40.0,1,0,16,True,34
epc_94,0_36,mid_0,-41.0,-61.0,3,up_2,-46.0,-44.0,2,0,16,True,34
epc_94,0_37,mid_0,-42.0,-65.0,3,up_1,-60.0,-40.0,1,0,16,True,34
epc_94,0_38,mid_0,-39.0,-58.0,3,up_2,-54.0,-51.0,2,0,16,True,34
epc_95,0_5,up_2,-68.0,-110.0,2,up_0,-110.0,-58.0,0,0,16,True,28
epc_93,0_7,up_2,-52.0,-63.0,2,up_1,-60.0,-51.0,1,0,16,True,34
epc_95,0_6,mid_0,-55.0,-110.0,3,up_1,-110.0,-62.0,1,0,16,True,28
epc_96,0_10,mid_0,-59.0,-69.0,3,up_2,-66.0,-63.0,2,0,16,True,27
epc_105,0_8,up_2,-51.0,-52.0,2,up_0,-66.0,-45.0,0,0,16,True,37
epc_105,0_7,up_2,-54.0,-65.0,2,up_1,-53.0,-48.0,1,0,16,True,37
epc_105,0_6,up_2,-51.0,-54.0,2,up_1,-64.0,-44.0,1,0,16,True,37
epc_105,0_5,up_2,-49.0,-51.0,2,down_2,-62.0,-61.0,8,0,16,True,37
epc_105,0_4,up_2,-50.0,-58.0,2,up_1,-60.0,-42.0,1,0,16,True,37
epc_105,0_39,up_2,-48.0,-53.0,2,up_0,-65.0,-44.0,0,0,16,True,37
epc_105,0_38,up_2,-47.0,-54.0,2,up_1,-64.0,-43.0,1,0,16,True,37
epc_105,0_37,mid_0,-49.0,-59.0,3,up_1,-60.0,-46.0,1,0,16,True,37
epc_105,0_36,up_2,-50.0,-51.0,2,up_1,-65.0,-44.0,1,0,16,True,37
epc_105,0_35,up_2,-47.0,-51.0,2,down_2,-63.0,-62.0,8,0,16,True,37
epc_105,0_34,mid_0,-49.0,-63.0,3,up_0,-63.0,-45.0,0,0,16,True,37
epc_105,0_33,up_1,-49.0,-53.0,1,up_0,-64.0,-43.0,0,0,16,True,37
epc_105,0_31,mid_0,-48.0,-54.0,3,up_1,-60.0,-43.0,1,0,16,True,37
epc_105,0_9,up_2,-50.0,-57.0,2,up_1,-60.0,-45.0,1,0,16,True,37
epc_105,0_30,up_1,-49.0,-54.0,1,up_0,-62.0,-44.0,0,0,16,True,37
epc_105,0_29,mid_0,-48.0,-56.0,3,up_1,-60.0,-45.0,1,0,16,True,37
epc_105,0_28,up_2,-49.0,-54.0,2,up_0,-63.0,-43.0,0,0,16,True,37
epc_105,0_27,mid_0,-50.0,-59.0,3,up_1,-61.0,-45.0,1,0,16,True,37
epc_105,0_26,up_2,-48.0,-50.0,2,up_0,-62.0,-47.0,0,0,16,True,37
epc_105,0_25,mid_0,-48.0,-58.0,3,up_1,-52.0,-49.0,1,0,16,True,37
epc_105,0_24,mid_0,-54.0,-58.0,3,up_0,-63.0,-43.0,0,0,16,True,37
epc_105,0_22,up_1,-49.0,-56.0,1,up_0,-63.0,-43.0,0,0,16,True,37
epc_105,0_21,up_2,-49.0,-56.0,2,up_1,-64.0,-45.0,1,0,16,True,37
epc_105,0_20,up_2,-46.0,-55.0,2,up_1,-66.0,-42.0,1,0,16,True,37
epc_105,0_2,mid_0,-50.0,-58.0,3,up_1,-51.0,-48.0,1,0,16,True,37
epc_105,0_19,mid_0,-52.0,-60.0,3,up_2,-56.0,-46.0,2,0,16,True,37
epc_105,0_17,up_2,-48.0,-57.0,2,up_1,-60.0,-46.0,1,0,16,True,37
epc_105,0_15,up_2,-48.0,-54.0,2,up_0,-64.0,-45.0,0,0,16,True,37
epc_105,0_3,up_2,-48.0,-54.0,2,up_0,-64.0,-43.0,0,0,16,True,37
epc_105,1_13,up_1,-56.0,-65.0,1,mid_1,-110.0,-70.0,4,0,16,False,37
epc_105,1_22,up_0,-53.0,-71.0,0,mid_0,-110.0,-67.0,3,0,16,False,37
epc_105,1_30,up_0,-54.0,-71.0,0,mid_0,-110.0,-68.0,3,0,16,False,37
epc_96,0_11,up_2,-61.0,-110.0,2,up_1,-110.0,-63.0,1,0,16,True,27
epc_96,0_12,up_2,-62.0,-110.0,2,up_1,-110.0,-62.0,1,0,16,True,27
epc_96,0_14,mid_0,-62.0,-110.0,3,up_0,-110.0,-63.0,0,0,16,True,27
epc_96,0_15,up_2,-66.0,-110.0,2,up_0,-110.0,-67.0,0,0,16,True,27
epc_96,0_17,up_2,-59.0,-70.0,2,up_1,-110.0,-64.0,1,0,16,True,27
epc_96,0_19,mid_0,-56.0,-110.0,3,up_2,-110.0,-62.0,2,0,16,True,27
epc_96,0_2,mid_0,-59.0,-110.0,3,up_0,-110.0,-64.0,0,0,16,True,27
epc_96,0_21,up_2,-68.0,-110.0,2,up_1,-110.0,-73.0,1,0,16,True,27
epc_96,0_22,mid_0,-62.0,-110.0,3,up_1,-110.0,-66.0,1,0,16,True,27
epc_96,0_24,up_2,-59.0,-110.0,2,up_0,-110.0,-66.0,0,0,16,True,27
epc_96,0_25,mid_0,-60.0,-110.0,3,up_0,-110.0,-63.0,0,0,16,True,27
epc_96,0_26,mid_0,-60.0,-110.0,3,up_2,-70.0,-68.0,2,0,16,True,27
epc_96,0_27,mid_0,-64.0,-110.0,3,up_1,-110.0,-63.0,1,0,16,True,27
epc_96,0_28,mid_0,-58.0,-110.0,3,up_0,-110.0,-64.0,0,0,16,True,27
epc_96,0_3,mid_0,-64.0,-110.0,3,up_0,-110.0,-68.0,0,0,16,True,27
epc_96,0_30,mid_0,-59.0,-110.0,3,up_0,-110.0,-65.0,0,0,16,True,27
epc_96,0_31,mid_0,-70.0,-73.0,3,up_1,-110.0,-65.0,1,0,16,True,27
epc_96,0_35,mid_0,-56.0,-110.0,3,up_1,-110.0,-67.0,1,0,16,True,27
epc_96,0_36,up_2,-64.0,-66.0,2,up_1,-110.0,-67.0,1,0,16,True,27
epc_96,0_37,mid_0,-59.0,-110.0,3,up_1,-110.0,-66.0,1,0,16,True,27
epc_96,0_38,up_2,-66.0,-110.0,2,up_1,-110.0,-66.0,1,0,16,True,27
epc_96,0_4,up_2,-59.0,-110.0,2,up_1,-110.0,-63.0,1,0,16,True,27
epc_96,0_5,up_2,-63.0,-110.0,2,up_0,-110.0,-65.0,0,0,16,True,27
epc_96,0_6,up_2,-63.0,-110.0,2,up_1,-110.0,-66.0,1,0,16,True,27
epc_96,0_8,up_2,-63.0,-110.0,2,up_0,-110.0,-65.0,0,0,16,True,27
epc_96,0_9,up_2,-63.0,-110.0,2,up_1,-110.0,-65.0,1,0,16,True,27
epc_97,0_10,mid_0,-45.0,-110.0,3,up_2,-53.0,-46.0,2,0,16,True,36
epc_97,0_11,up_2,-54.0,-55.0,2,up_1,-65.0,-49.0,1,0,16,True,36
epc_97,0_12,up_2,-55.0,-58.0,2,up_1,-67.0,-46.0,1,0,16,True,36
epc_95,0_7,up_2,-58.0,-110.0,2,up_1,-69.0,-61.0,1,0,16,True,28
epc_93,0_6,up_2,-53.0,-57.0,2,up_1,-110.0,-50.0,1,0,16,True,34
epc_93,0_5,up_2,-51.0,-57.0,2,up_0,-71.0,-51.0,0,0,16,True,34
epc_93,0_4,up_2,-51.0,-57.0,2,up_1,-69.0,-50.0,1,0,16,True,34
epc_90,0_9,up_2,-52.0,-110.0,2,up_1,-66.0,-50.0,1,0,16,True,33
epc_91,0_10,mid_0,-48.0,-110.0,3,up_2,-54.0,-41.0,2,0,16,True,34
epc_91,0_11,up_2,-50.0,-110.0,2,up_1,-71.0,-45.0,1,0,16,True,34
epc_91,0_12,up_2,-45.0,-66.0,2,up_1,-69.0,-43.0,1,0,16,True,34
epc_91,0_13,up_2,-51.0,-57.0,2,up_0,-72.0,-43.0,0,0,16,True,34
epc_91,0_14,mid_0,-45.0,-110.0,3,up_1,-55.0,-50.0,1,0,16,True,34
epc_91,0_15,up_2,-52.0,-110.0,2,up_0,-110.0,-42.0,0,0,16,True,34
epc_91,0_17,up_2,-44.0,-66.0,2,up_1,-68.0,-42.0,1,0,16,True,34
epc_91,0_19,mid_0,-44.0,-110.0,3,up_2,-52.0,-40.0,2,0,16,True,34
epc_91,0_2,mid_0,-53.0,-110.0,3,up_1,-59.0,-48.0,1,0,16,True,34
epc_91,0_20,up_2,-50.0,-65.0,2,up_1,-67.0,-44.0,1,0,16,True,34
epc_91,0_22,mid_0,-44.0,-110.0,3,up_1,-52.0,-51.0,1,0,16,True,34
epc_91,0_24,up_2,-52.0,-57.0,2,up_0,-75.0,-44.0,0,0,16,True,34
epc_90,0_8,up_2,-56.0,-67.0,2,up_0,-65.0,-53.0,0,0,16,True,33
epc_91,0_25,mid_0,-46.0,-110.0,3,up_1,-54.0,-52.0,1,0,16,True,34
epc_91,0_27,mid_0,-44.0,-110.0,3,up_1,-54.0,-42.0,1,0,16,True,34
epc_91,0_28,up_2,-53.0,-59.0,2,up_0,-110.0,-43.0,0,0,16,True,34
epc_91,0_29,mid_0,-44.0,-110.0,3,up_1,-70.0,-42.0,1,0,16,True,34
epc_91,0_3,up_2,-54.0,-61.0,2,up_0,-71.0,-40.0,0,0,16,True,34
epc_91,0_30,up_1,-53.0,-70.0,1,up_0,-72.0,-40.0,0,0,16,True,34
epc_91,0_31,mid_0,-44.0,-72.0,3,up_1,-68.0,-43.0,1,0,16,True,34
epc_91,0_33,up_2,-49.0,-110.0,2,up_1,-54.0,-50.0,1,0,16,True,34
epc_91,0_34,up_2,-53.0,-56.0,2,up_0,-74.0,-42.0,0,0,16,True,34
epc_91,0_35,up_2,-54.0,-58.0,2,up_1,-71.0,-45.0,1,0,16,True,34
epc_91,0_36,up_2,-53.0,-57.0,2,up_1,-74.0,-42.0,1,0,16,True,34
epc_91,0_37,mid_0,-54.0,-110.0,3,up_1,-59.0,-45.0,1,0,16,True,34
epc_91,0_38,up_2,-53.0,-68.0,2,up_1,-73.0,-43.0,1,0,16,True,34
epc_91,0_39,up_2,-51.0,-57.0,2,up_0,-75.0,-42.0,0,0,16,True,34
epc_91,0_26,up_2,-53.0,-58.0,2,up_0,-110.0,-42.0,0,0,16,True,34
epc_90,0_7,up_2,-51.0,-110.0,2,up_1,-65.0,-50.0,1,0,16,True,33
epc_90,0_6,up_2,-52.0,-110.0,2,up_1,-63.0,-50.0,1,0,16,True,33
epc_90,0_5,up_2,-50.0,-110.0,2,up_0,-63.0,-50.0,0,0,16,True,33
epc_99,1_14,up_1,-62.0,-110.0,1,up_0,-63.0,-62.0,0,0,16,False,36
epc_90,0_10,mid_0,-45.0,-110.0,3,up_2,-58.0,-51.0,2,0,16,True,33
epc_90,0_11,up_2,-49.0,-110.0,2,up_1,-66.0,-49.0,1,0,16,True,33
epc_90,0_12,up_2,-52.0,-110.0,2,up_1,-65.0,-49.0,1,0,16,True,33
epc_90,0_13,up_2,-48.0,-110.0,2,up_0,-64.0,-50.0,0,0,16,True,33
epc_90,0_14,mid_0,-46.0,-110.0,3,up_0,-65.0,-48.0,0,0,16,True,33
epc_90,0_15,up_2,-57.0,-60.0,2,up_0,-66.0,-53.0,0,0,16,True,33
epc_90,0_17,up_2,-50.0,-110.0,2,up_1,-64.0,-58.0,1,0,16,True,33
epc_90,0_19,mid_0,-48.0,-110.0,3,up_2,-58.0,-56.0,2,0,16,True,33
epc_90,0_2,mid_0,-47.0,-110.0,3,up_1,-68.0,-58.0,1,0,16,True,33
epc_90,0_20,up_2,-53.0,-110.0,2,up_1,-66.0,-49.0,1,0,16,True,33
epc_90,0_21,up_2,-53.0,-110.0,2,up_1,-65.0,-50.0,1,0,16,True,33
epc_90,0_22,up_1,-60.0,-69.0,1,up_0,-65.0,-51.0,0,0,16,True,33
epc_90,0_24,up_2,-50.0,-58.0,2,up_0,-63.0,-49.0,0,0,16,True,33
epc_90,0_25,up_1,-52.0,-57.0,1,up_0,-64.0,-50.0,0,0,16,True,33
epc_90,0_26,up_2,-52.0,-110.0,2,up_0,-110.0,-55.0,0,0,16,True,33
epc_90,0_27,mid_0,-50.0,-110.0,3,up_1,-63.0,-53.0,1,0,16,True,33
epc_90,0_28,up_2,-56.0,-60.0,2,up_0,-67.0,-50.0,0,0,16,True,33
epc_90,0_3,up_2,-53.0,-67.0,2,up_0,-64.0,-51.0,0,0,16,True,33
epc_90,0_30,up_1,-54.0,-62.0,1,up_0,-63.0,-51.0,0,0,16,True,33
epc_90,0_31,mid_0,-52.0,-110.0,3,up_1,-67.0,-52.0,1,0,16,True,33
epc_90,0_33,up_2,-46.0,-69.0,2,up_1,-65.0,-55.0,1,0,16,True,33
epc_90,0_34,up_2,-50.0,-110.0,2,up_0,-64.0,-50.0,0,0,16,True,33
epc_90,0_35,up_2,-50.0,-70.0,2,up_1,-65.0,-53.0,1,0,16,True,33
epc_90,0_36,up_2,-51.0,-59.0,2,up_1,-65.0,-50.0,1,0,16,True,33
epc_90,0_37,mid_0,-49.0,-110.0,3,up_1,-70.0,-50.0,1,0,16,True,33
epc_90,0_38,up_2,-54.0,-110.0,2,up_1,-67.0,-55.0,1,0,16,True,33
epc_90,0_39,up_2,-54.0,-110.0,2,up_0,-65.0,-51.0,0,0,16,True,33
epc_90,0_4,up_2,-50.0,-71.0,2,up_1,-68.0,-51.0,1,0,16,True,33
epc_91,0_4,up_2,-57.0,-110.0,2,up_1,-69.0,-42.0,1,0,16,True,34
epc_91,0_5,up_2,-54.0,-63.0,2,up_0,-73.0,-44.0,0,0,16,True,34
epc_91,0_6,up_2,-56.0,-62.0,2,up_1,-72.0,-41.0,1,0,16,True,34
epc_91,0_7,up_2,-57.0,-110.0,2,up_1,-63.0,-46.0,1,0,16,True,34
epc_92,0_9,up_2,-48.0,-110.0,2,up_1,-66.0,-60.0,1,0,16,True,32
epc_93,0_10,mid_0,-50.0,-110.0,3,up_2,-62.0,-50.0,2,0,16,True,34
epc_93,0_11,up_2,-53.0,-68.0,2,up_1,-67.0,-52.0,1,0,16,True,34
epc_93,0_12,up_2,-50.0,-60.0,2,up_1,-66.0,-49.0,1,0,16,True,34
epc_93,0_13,up_2,-49.0,-53.0,2,up_0,-66.0,-51.0,0,0,16,True,34
epc_93,0_14,mid_0,-50.0,-62.0,3,up_1,-64.0,-56.0,1,0,16,True,34
epc_93,0_15,mid_0,-51.0,-64.0,3,up_2,-59.0,-50.0,2,0,16,True,34
epc_93,0_17,up_2,-49.0,-59.0,2,up_1,-70.0,-50.0,1,0,16,True,34
epc_93,0_19,mid_0,-49.0,-66.0,3,up_2,-61.0,-50.0,2,0,16,True,34
epc_93,0_2,mid_0,-49.0,-68.0,3,up_1,-59.0,-51.0,1,0,16,True,34
epc_93,0_20,up_2,-49.0,-110.0,2,up_1,-64.0,-54.0,1,0,16,True,34
epc_93,0_21,up_2,-48.0,-61.0,2,up_1,-67.0,-50.0,1,0,16,True,34
epc_93,0_22,mid_0,-49.0,-62.0,3,up_1,-110.0,-55.0,1,0,16,True,34
epc_93,0_24,up_2,-57.0,-110.0,2,up_0,-110.0,-52.0,0,0,16,True,34
epc_93,0_25,mid_0,-49.0,-110.0,3,up_1,-61.0,-52.0,1,0,16,True,34
epc_93,0_26,up_2,-49.0,-59.0,2,up_0,-68.0,-49.0,0,0,16,True,34
epc_93,0_27,mid_0,-50.0,-61.0,3,up_1,-59.0,-49.0,1,0,16,True,34
epc_93,0_28,mid_0,-49.0,-63.0,3,up_2,-51.0,-49.0,2,0,16,True,34
epc_93,0_29,mid_0,-49.0,-61.0,3,up_1,-110.0,-50.0,1,0,16,True,34
epc_93,0_3,mid_0,-49.0,-64.0,3,up_2,-60.0,-50.0,2,0,16,True,34
epc_93,0_30,mid_0,-49.0,-64.0,3,up_1,-68.0,-49.0,1,0,16,True,34
epc_93,0_31,mid_0,-49.0,-63.0,3,up_1,-67.0,-51.0,1,0,16,True,34
epc_93,0_33,up_2,-50.0,-110.0,2,up_1,-58.0,-51.0,1,0,16,True,34
epc_93,0_34,up_2,-49.0,-51.0,2,up_0,-67.0,-50.0,0,0,16,True,34
epc_93,0_35,up_2,-50.0,-53.0,2,up_1,-69.0,-51.0,1,0,16,True,34
epc_93,0_36,mid_0,-50.0,-62.0,3,up_1,-72.0,-51.0,1,0,16,True,34
epc_93,0_37,mid_0,-50.0,-62.0,3,up_1,-65.0,-50.0,1,0,16,True,34
epc_93,0_38,up_2,-49.0,-60.0,2,up_1,-110.0,-50.0,1,0,16,True,34
epc_93,0_39,mid_0,-50.0,-69.0,3,up_2,-60.0,-50.0,2,0,16,True,34
epc_92,0_8,up_2,-52.0,-110.0,2,up_0,-110.0,-63.0,0,0,16,True,32
epc_105,0_14,mid_0,-48.0,-63.0,3,up_1,-55.0,-53.0,1,0,16,True,37
epc_92,0_7,up_2,-49.0,-65.0,2,up_1,-70.0,-59.0,1,0,16,True,32
epc_92,0_5,up_2,-49.0,-68.0,2,up_0,-68.0,-53.0,0,0,16,True,32
epc_91,0_8,up_2,-55.0,-60.0,2,up_0,-71.0,-40.0,0,0,16,True,34
epc_91,0_9,up_2,-55.0,-110.0,2,up_1,-67.0,-43.0,1,0,16,True,34
epc_92,0_10,mid_0,-53.0,-110.0,3,up_2,-61.0,-57.0,2,0,16,True,32
epc_92,0_11,up_2,-48.0,-110.0,2,up_1,-68.0,-53.0,1,0,16,True,32
epc_92,0_12,up_2,-48.0,-65.0,2,up_1,-110.0,-51.0,1,0,16,True,32
epc_92,0_13,up_2,-49.0,-110.0,2,up_0,-67.0,-52.0,0,0,16,True,32
epc_92,0_14,mid_0,-49.0,-110.0,3,up_1,-59.0,-53.0,1,0,16,True,32
epc_92,0_15,up_2,-54.0,-110.0,2,up_0,-110.0,-57.0,0,0,16,True,32
epc_92,0_19,mid_0,-48.0,-110.0,3,up_1,-110.0,-63.0,1,0,16,True,32
epc_92,0_2,mid_0,-48.0,-67.0,3,up_1,-65.0,-57.0,1,0,16,True,32
epc_92,0_20,up_2,-50.0,-110.0,2,up_1,-67.0,-55.0,1,0,16,True,32
epc_92,0_21,up_2,-55.0,-110.0,2,up_1,-69.0,-65.0,1,0,16,True,32
epc_92,0_22,up_1,-58.0,-60.0,1,up_0,-73.0,-58.0,0,0,16,True,32
epc_92,0_24,up_2,-48.0,-65.0,2,up_0,-66.0,-54.0,0,0,16,True,32
epc_92,0_25,up_1,-61.0,-69.0,1,up_0,-110.0,-56.0,0,0,16,True,32
epc_92,0_27,mid_0,-48.0,-110.0,3,up_1,-69.0,-55.0,1,0,16,True,32
epc_92,0_28,up_2,-55.0,-62.0,2,up_0,-110.0,-55.0,0,0,16,True,32
epc_92,0_29,mid_0,-47.0,-110.0,3,up_1,-72.0,-57.0,1,0,16,True,32
epc_92,0_3,up_2,-56.0,-64.0,2,up_0,-69.0,-54.0,0,0,16,True,32
epc_92,0_30,up_1,-59.0,-63.0,1,up_0,-74.0,-54.0,0,0,16,True,32
epc_92,0_31,mid_0,-49.0,-65.0,3,up_1,-64.0,-60.0,1,0,16,True,32
epc_92,0_33,up_2,-49.0,-66.0,2,up_1,-65.0,-55.0,1,0,16,True,32
epc_92,0_34,up_2,-50.0,-64.0,2,up_0,-77.0,-57.0,0,0,16,True,32
epc_92,0_35,up_2,-50.0,-66.0,2,up_1,-110.0,-58.0,1,0,16,True,32
epc_92,0_36,up_2,-49.0,-69.0,2,up_1,-70.0,-59.0,1,0,16,True,32
epc_92,0_37,mid_0,-49.0,-67.0,3,up_1,-68.0,-57.0,1,0,16,True,32
epc_92,0_38,up_2,-54.0,-60.0,2,up_1,-110.0,-57.0,1,0,16,True,32
epc_92,0_39,up_2,-58.0,-110.0,2,up_0,-110.0,-58.0,0,0,16,True,32
epc_92,0_4,up_2,-47.0,-66.0,2,up_1,-64.0,-53.0,1,0,16,True,32
epc_92,0_6,up_2,-49.0,-110.0,2,up_1,-68.0,-54.0,1,0,16,True,32
epc_105,0_13,up_2,-46.0,-51.0,2,up_0,-67.0,-43.0,0,0,16,True,37
epc_91,0_21,up_2,-53.0,-110.0,2,up_1,-72.0,-43.0,1,0,16,True,34
epc_105,0_11,up_2,-50.0,-58.0,2,up_1,-62.0,-42.0,1,0,16,True,37
epc_97,0_21,up_2,-52.0,-55.0,2,up_1,-67.0,-46.0,1,0,16,True,36
epc_97,0_22,mid_0,-51.0,-61.0,3,up_1,-58.0,-48.0,1,0,16,True,36
epc_97,0_24,up_2,-56.0,-57.0,2,up_0,-69.0,-46.0,0,0,16,True,36
epc_97,0_25,mid_0,-48.0,-59.0,3,up_1,-62.0,-50.0,1,0,16,True,36
epc_97,0_26,mid_0,-48.0,-62.0,3,up_2,-55.0,-49.0,2,0,16,True,36
epc_97,0_27,mid_0,-51.0,-64.0,3,up_1,-58.0,-46.0,1,0,16,True,36
epc_97,0_28,mid_0,-45.0,-67.0,3,up_2,-58.0,-51.0,2,0,16,True,36
epc_97,0_29,mid_0,-56.0,-110.0,3,up_1,-65.0,-46.0,1,0,16,True,36
epc_97,0_3,mid_0,-45.0,-64.0,3,up_2,-58.0,-57.0,2,0,16,True,36
epc_97,0_30,mid_0,-48.0,-110.0,3,up_1,-58.0,-51.0,1,0,16,True,36
epc_97,0_31,mid_0,-55.0,-56.0,3,up_1,-67.0,-47.0,1,0,16,True,36
epc_97,0_33,up_2,-52.0,-61.0,2,up_1,-67.0,-52.0,1,0,16,True,36
epc_97,0_34,mid_0,-47.0,-63.0,3,up_2,-56.0,-51.0,2,0,16,True,36
epc_97,0_20,up_2,-50.0,-57.0,2,up_1,-67.0,-43.0,1,0,16,True,36
epc_97,0_35,mid_0,-48.0,-62.0,3,down_2,-63.0,-61.0,8,0,16,True,36
epc_97,0_37,mid_0,-52.0,-57.0,3,up_1,-63.0,-50.0,1,0,16,True,36
epc_97,0_38,mid_0,-46.0,-63.0,3,up_1,-66.0,-45.0,1,0,16,True,36
epc_97,0_39,mid_0,-49.0,-63.0,3,up_2,-57.0,-51.0,2,0,16,True,36
epc_97,0_4,up_2,-54.0,-60.0,2,up_1,-66.0,-47.0,1,0,16,True,36
